rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,930899,156,8,3,candidate,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3)","r1=R11;r2=R10;r3=R9","benchmark_rexxcps_levelb_opt",509
465,1402,3,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c1)","r1=R81;c1=int:768;r2=R82;c2=int:256;r3=R88","benchmark_rexxcps_levelb_opt",1761
466,1402,3,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c2)","r1=R74;c1=int:256;r2=R75;c2=int:768;r3=R76","benchmark_rexxcps_levelb_opt",1583
467,1402,2,2,5,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","r1=R7;c1=int:0;r2=R10;r3=R6;c2=int:5","_address",8000
468,1401,2,2,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LINKATTR1_REG_REG_INT(r4,r1,c2)","r1=R12;r2=R3;r3=R13;c1=string@312512;r4=R10;c2=int:1","_address",8035
469,1401,2,2,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c3)","r1=R74;c1=string@71368;r2=R75;c2=string@71656;r3=R76;c3=string@71824","benchmark_rexxcps_levelb_opt",1568
470,1401,2,1,3,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2) | NULL_REG(r1)","c1=int:1;c2=int:2;r1=R25","benchmark_rexxcps_levelb_opt",6
471,1400,1,1,5,over_3_symbols,"APPEND_REG_REG(r1,r2) | CONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_REG(r3,r1,r4)","r1=R15;r2=R28;c1=string@32888;r3=R11;r4=R29","benchmark_rexxcps_levelb_opt",2700
472,1400,1,1,5,over_3_symbols,"ASSERTTYPE_REG_STRING(r1,c1) | UNLINK_REG(r2) | COPY_REG_REG(r3,r4)","r1=R3;c1=string@10;r2=R30;r3=R40;r4=R54","_address",18073
473,1400,1,1,3,candidate,"ASSERTTYPE_REG_STRING(r1,c1) | UNLINK_REG(r2) | RET_REG(r1)","r1=R37;c1=string@10;r2=R38","_address",14078
474,1400,1,1,4,over_3_symbols,"BCF_ID_REG(c1,r1) | NULL_REG(r2) | NULL_REG(r3)","c1=label@2788;r1=R10;r2=R14;r3=R13","benchmark_rexxcps_levelb_opt",2687
475,1400,1,1,4,over_3_symbols,"BCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r3,c1)","r1=R27;r2=R32;r3=R26;c1=int:0","_address",9134
476,1400,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | IADD_REG_REG_INT(r2,r3,c2) | ISUB_REG_REG_REG(r4,r2,r5)","c1=label@3948;r1=R88;r2=R87;r3=R100;c2=int:1;r4=R99;r5=R94","parseExec",3918
477,1400,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r2,r3,c2) | SCOPY_REG_REG(r2,r4)","c1=label@411;r1=R7;r2=R8;r3=R18;c2=int:4;r4=R20","stem",379
478,1400,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | CALL_REG_FUNC_REG(r3,c3,r2)","c1=label@13787;r1=R11;r2=R10;c2=int:0;r3=R1;c3=func@11864","_address",13777
479,1400,4,2,5,over_3_symbols,"BRT_ID_REG(c1,r1) | REQ_REG_REG_STRING(r1,r2,c2) | BRT_ID_REG(c3,r1)","c1=label@17173;r1=R27;r2=R5;c2=string@1500328;c3=label@17184","trace",17166
480,1400,1,1,5,over_3_symbols,"CONCAT_REG_REG_REG(r1,r2,r3) | NULL_REG(r4) | SCOPY_REG_REG(r5,r1)","r1=R11;r2=R15;r3=R29;r4=R16;r5=R17","benchmark_rexxcps_levelb_opt",2707
481,1400,1,1,5,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_REG(r2,r1,r3) | NULL_REG(r4)","r1=R15;c1=string@32888;r2=R11;r3=R29;r4=R16","benchmark_rexxcps_levelb_opt",2703
482,1400,1,1,4,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r2,c1) | APPEND_REG_REG(r1,r3) | CONCAT_REG_REG_STRING(r1,r1,c1)","r1=R15;r2=R27;c1=string@32888;r3=R28","benchmark_rexxcps_levelb_opt",2696
483,1400,1,1,8,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c2) | IADD_REG_REG_INT(r5,r3,c3)","r1=R15;c1=string@312856;r2=R5;r3=R10;r4=R16;c2=int:2;r5=R17;c3=int:1","_address",8058
484,1400,1,1,5,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R49;c1=string@30424;r2=R13;r3=R51;r4=R52","benchmark_rexxcps_levelb_opt",531
485,1400,1,1,7,over_3_symbols,"COPY_REG_REG(r1,r2) | CONCAT_REG_STRING_REG(r3,c1,r4) | LINKATTR1_REG_REG_INT(r5,r1,c2)","r1=R16;r2=R3;r3=R15;c1=string@312856;r4=R5;r5=R10;c2=int:2","_address",8055
486,1400,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | BR_ID(c1)","r1=R3;r2=R16;r3=R17;c1=label@8111","_address",8103
487,1400,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | LOAD_REG_STRING(r4,c1)","r1=R3;r2=R11;r3=R12;r4=R13;c1=string@312512","_address",8032
488,1400,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | RNE_REG_REG_STRING(r4,r3,c1)","r1=R23;r2=R28;r3=R1;r4=R27;c1=string@28800","_address",9028
489,1400,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r6)","r1=R33;r2=R86;r3=R34;r4=R87;r5=R32;r6=R88","_address",9085
490,1400,1,1,7,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | LINKATTR1_REG_REG_INT(r5,r6,c1)","r1=R34;r2=R87;r3=R32;r4=R88;r5=R27;r6=R35;c1=int:4","_address",9088
491,1400,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R10;r2=R97;r3=R111;r4=R6;c1=int:3;c2=label@4578","parseExec",4565
492,1400,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1) | SCOPY_REG_REG(r3,r5)","r1=R32;r2=R88;r3=R27;r4=R35;c1=int:4;r5=R31","_address",9091
493,1400,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ICOPY_REG_REG(r4,r5)","r1=R3;r2=R35;r3=R25;c1=int:1;r4=R10;r5=R83","_address",9190
494,1400,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | NULL_REG(r3) | COPY_REG_REG(r4,r1)","r1=R3;r2=R12;r3=R14;r4=R16","_address",8050
495,1400,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | RNE_REG_REG_STRING(r3,r1,c1) | BRF_ID_REG(c2,r3)","r1=R1;r2=R23;r3=R27;c1=string@28800;c2=label@9066","_address",9031
496,1400,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_STRING(r3,c1)","r1=R27;r2=R36;r3=R26;c1=string@28800","_address",9173
497,1400,1,1,3,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | RET_REG(r3)","r1=R45;r2=R3;r3=R6","_address",18236
498,1400,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r2,c1)","r1=R49;r2=R78;r3=R18;r4=R77;c1=int:4","_address",9915
499,1400,1,1,2,candidate,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | RET()","r1=R12;r2=R11","benchmark_rexxcps_levelb_opt",2792
500,1400,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | BNE_ID_REG_INT(c1,r2,c2)","r1=R11;r2=R4;r3=R21;c1=label@16414;c2=int:0","_address",16403
501,1400,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R38;r2=R46;c1=int:0;c2=label@1938","parseExec",1924
502,1400,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | GETATTRS_REG_REG_INT(r4,r5,c1)","r1=R109;r2=R103;r3=R108;r4=R110;r5=R24;c1=int:0","parseExec",4539
503,1400,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1)","r1=R6;r2=R1;r3=R12;r4=R0;c1=int:1","_address",16287
504,1400,1,1,6,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_REG(r3,r1,r4) | IGT_REG_REG_REG(r1,r5,r3)","r1=R87;r2=R100;c1=int:1;r3=R99;r4=R94;r5=R96","parseExec",3921
505,1400,1,1,4,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2) | ICOPY_REG_REG(r3,r1)","r1=R17;r2=R10;c1=int:1;r3=R14","_address",8066
506,1400,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BNE_ID_REG_INT(c1,r2,c2) | RET_REG(r3)","r1=R4;r2=R16;c1=label@194;c2=int:0;r3=R11","strip",185
507,1400,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ISUB_REG_REG_INT(r1,r1,c1) | LOAD_REG_INT(r3,c2)","r1=R10;r2=R83;c1=int:5;r3=R4;c2=int:2","_address",9196
508,1400,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r2,r3,c1) | ICOPY_REG_REG(r2,r1)","r1=R14;r2=R17;r3=R16;c1=int:2","_address",8072
509,1400,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | STOI_REG(r3)","r1=R95;r2=R6;r3=R102;r4=R7","parseExec",3869
510,1400,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1)","r1=R27;r2=R26;r3=R35;c1=int:6","_address",9164
511,1400,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R17;r2=R14;r3=R10;r4=R16;c1=int:3","_address",8079
512,1400,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_STRING(r3,c1)","r1=R7;r2=R8;r3=R9;c1=string@28800","_address",7973
513,1400,1,1,2,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | RET()","r1=R8;r2=R9","stem",405
514,1400,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | SETATTRS_REG_INT(r3,c1)","r1=R27;r2=R26;r3=R36;c1=int:5","_address",9146
515,1400,1,1,7,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | IADD_REG_REG_INT(r3,r4,c3)","r1=R88;r2=R95;c1=int:4;c2=label@3948;r3=R87;r4=R100;c3=int:1","parseExec",3914
516,1400,1,1,6,over_3_symbols,"ISUB_REG_REG_INT(r1,r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r4,r1)","r1=R10;c1=int:5;r2=R4;c2=int:2;r3=R5;r4=R25","_address",9199
517,1400,1,1,5,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | IGT_REG_REG_REG(r2,r4,r1) | BRF_ID_REG(c1,r2)","r1=R99;r2=R87;r3=R94;r4=R96;c1=label@3942","parseExec",3925
518,1400,1,1,4,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | NULL_REG(r3)","r1=R13;r2=R49;c1=string@30424;r3=R51","benchmark_rexxcps_levelb_opt",529
519,1400,1,1,6,over_3_symbols,"LOAD_REG_DECIMAL(r1,c1) | DGT_REG_REG_REG(r2,r3,r4) | BRT_ID_REG(c2,r2)","r1=R64;c1=decimal@41944;r2=R65;r3=R25;r4=R66;c2=label@1266","benchmark_rexxcps_levelb_opt",759
520,1400,1,1,6,over_3_symbols,"LOAD_REG_DECIMAL(r1,c1) | LOAD_REG_DECIMAL(r2,c2) | DGT_REG_REG_REG(r3,r4,r1)","r1=R66;c1=decimal@42256;r2=R64;c2=decimal@41944;r3=R65;r4=R25","benchmark_rexxcps_levelb_opt",756
521,1400,1,1,5,over_3_symbols,"LOAD_REG_DECIMAL(r1,c1) | LOAD_REG_DECIMAL(r2,c2) | LOAD_REG_DECIMAL(r3,c1)","r1=R25;c1=decimal@41944;r2=R66;c2=decimal@42256;r3=R64","benchmark_rexxcps_levelb_opt",753
522,1400,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | BCF_ID_REG(c2,r1) | NULL_REG(r2)","r1=R10;c1=int:1;c2=label@2788;r2=R14","benchmark_rexxcps_levelb_opt",2684
523,1400,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | BRF_ID_REG(c2,r1) | NULL_REG(r2)","r1=R90;c1=int:1;c2=label@4603;r2=R96","parseExec",3843
524,1400,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r2,c2)","r1=R49;c1=int:1;r2=R50;r3=R18;r4=R43;c2=int:5","_address",9444
525,1400,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | ICOPY_REG_REG(r2,r3) | ISUB_REG_REG_INT(r2,r2,c2)","r1=R25;c1=int:1;r2=R10;r3=R83;c2=int:5","_address",9193
526,1400,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r4) | BRT_ID_REG(c2,r2)","r1=R4;c1=int:2;r2=R5;r3=R25;r4=R10;c2=label@9428","_address",9203
527,1400,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | ISUB_REG_REG_REG(r2,r3,r1) | BGE_ID_REG_INT(c2,r2,c3)","r1=R59;c1=int:5;r2=R51;r3=R61;c2=label@591;c3=int:0","benchmark_rexxcps_levelb_opt",577
528,1400,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c2)","r1=R85;c1=int:4;r2=R86;c2=int:256;r3=R87","benchmark_rexxcps_levelb_opt",1838
529,1400,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SRCMETHODSEL_REG_REG_STRING(r3,r2,c3)","r1=R86;c1=int:1;r2=R87;c2=int:256;r3=R82;c3=string@0","benchmark_rexxcps_levelb_opt",1717
530,1400,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SEQ_REG_REG_STRING(r2,r1,c2) | BRF_ID_REG(c3,r2)","r1=R42;c1=string@17208;r2=R73;c2=string@68176;c3=label@1448","benchmark_rexxcps_levelb_opt",1434
531,1400,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SETTP_REG_INT(r1,c2) | GETANDTP_REG_REG_INT(r2,r1,c3)","r1=R19;c1=string@28800;c2=int:0;r2=R6;c3=int:256","stem",366
532,1400,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SETTP_REG_INT(r1,c2) | LOAD_REG_INT(r2,c3)","r1=R9;c1=string@28800;c2=int:0;r2=R2;c3=int:1","_address",15238
533,1400,1,1,6,over_3_symbols,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r3,r4,c2)","r1=R7;r2=R6;c1=label@411;r3=R8;r4=R18;c2=int:4","stem",376
534,1400,1,1,5,over_3_symbols,"NULL_REG(r1) | CONCAT_REG_REG_STRING(r2,r3,c1) | APPEND_REG_REG(r2,r4)","r1=R12;r2=R15;r3=R27;c1=string@32888;r4=R28","benchmark_rexxcps_levelb_opt",2694
535,1400,1,1,6,over_3_symbols,"NULL_REG(r1) | COPY_REG_REG(r2,r3) | CONCAT_REG_STRING_REG(r4,c1,r5)","r1=R14;r2=R16;r3=R3;r4=R15;c1=string@312856;r5=R5","_address",8053
536,1400,1,1,5,over_3_symbols,"NULL_REG(r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r2,c1)","r1=R8;r2=R9;r3=R54;r4=R2;c1=int:4","_address",17608
537,1400,1,1,4,over_3_symbols,"NULL_REG(r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c1,r2)","r1=R44;r2=R13;r3=R49;c1=string@30424","benchmark_rexxcps_levelb_opt",527
538,1400,1,1,4,over_3_symbols,"NULL_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | SCOPY_REG_REG(r1,r2)","r1=R0;r2=R3;r3=R23;c1=int:2","_address",7927
539,1400,1,1,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | CONCAT_REG_REG_STRING(r3,r4,c1)","r1=R13;r2=R12;r3=R15;r4=R27;c1=string@32888","benchmark_rexxcps_levelb_opt",2692
540,1400,1,1,3,candidate,"NULL_REG(r1) | NULL_REG(r2) | ITOS_REG(r3)","r1=R43;r2=R44;r3=R13","benchmark_rexxcps_levelb_opt",525
541,1400,1,1,4,over_3_symbols,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | SETOBJUNINIT_REG_STRING(r1,c2)","r1=R6;r2=R3;c1=string@64;c2=string@61","_address",17593
542,1400,1,1,5,over_3_symbols,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | SETOBJUNINIT_REG_STRING(r3,c2)","r1=R7;r2=R3;c1=string@63;r3=R18;c2=string@61","_address",8977
543,1400,1,1,6,over_3_symbols,"RNE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3)","r1=R27;r2=R1;c1=string@28800;c2=label@9066;r3=R0;c3=int:1","_address",9034
544,1400,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r6)","r1=R30;r2=R85;r3=R33;r4=R86;r5=R34;r6=R87","_address",9082
545,1400,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | GETATTRS_REG_REG_INT(r3,r4,c1) | IADD_REG_REG_INT(r3,r3,c2)","r1=R103;r2=R108;r3=R110;r4=R24;c1=int:0;c2=int:1","parseExec",4541
546,1400,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r2,c1) | SETTP_REG_INT(r1,c2)","r1=R7;r2=R10;c1=int:3;c2=int:256","_address",17624
547,1400,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r6)","r1=R31;r2=R1;r3=R30;r4=R85;r5=R33;r6=R86","_address",9079
548,1400,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SETATTRS_REG_INT(r3,c1) | SETOBJTYPE_REG_STRING(r3,c2)","r1=R5;r2=R0;r3=R6;c1=int:7;c2=string@16","_address",7957
549,1400,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | STOI_REG(r1) | ICOPY_REG_REG(r3,r1)","r1=R102;r2=R7;r3=R96","parseExec",3872
550,1400,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R8;r2=R20;r3=R6;r4=R18;c1=int:3","stem",386
551,1400,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r3,c1)","r1=R7;r2=R9;r3=R10;c1=int:0","_address",7985
552,1400,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | BCTP_ID_REG(c1,r3)","r1=R2;r2=R89;c1=label@502;r3=R13","benchmark_rexxcps_levelb_opt",2164
553,1400,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | REQ_REG_REG_STRING(r2,r1,c1)","r1=R0;r2=R3;c1=string@28800","_address",7933
554,1400,1,1,5,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | SCOPY_REG_REG(r2,r3)","r1=R35;c1=int:10;c2=string@15;r2=R31;r3=R1","_address",9073
555,1400,2,1,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","c1=int:1;r1=R1;r2=R7;c2=int:2","_address",5932
556,1400,2,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2) | RET_REG(r1)","c1=int:1;r1=R1;r2=R7;c2=int:2","_address",5934
557,1400,1,1,5,over_3_symbols,"SETNUMSTD_INT(c1) | NULL_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","c1=int:1;r1=R0;r2=R3;r3=R23;c2=int:2","_address",7925
558,1400,1,1,6,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | SCOPY_REG_REG(r2,r3) | SCOPY_REG_REG(r4,r5)","r1=R35;c1=string@15;r2=R31;r3=R1;r4=R30;r5=R85","_address",9076
559,1400,1,1,6,over_3_symbols,"SETOBJUNINIT_REG_STRING(r1,c1) | SETOBJUNINIT_REG_STRING(r2,c2) | SETOBJUNINIT_REG_STRING(r3,c3)","r1=R3;c1=string@63;r2=R18;c2=string@61;r3=R20;c3=string@60","_address",8979
560,1400,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | GETANDTP_REG_REG_INT(r2,r1,c2) | NOT_REG_REG(r3,r2)","r1=R19;c1=int:0;r2=R6;c2=int:256;r3=R7","stem",369
561,1400,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r1,c3)","r1=R9;c1=int:0;r2=R2;c2=int:1;c3=int:256","_address",15241
562,1400,1,1,4,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1) | SWAP_REG_REG(r3,r2)","r1=R49;c1=int:768;r2=R64;r3=R50","benchmark_rexxcps_levelb_opt",700
563,1400,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SWAP_REG_REG(r3,r2)","r1=R82;c1=int:256;r2=R88;c2=int:768;r3=R83","benchmark_rexxcps_levelb_opt",1764
564,1400,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SRCMETHODSEL_REG_REG_STRING(r2,r1,c2) | DCALL_REG_REG_REG(r2,r2,r3)","r1=R87;c1=int:256;r2=R82;c2=string@0;r3=R86","benchmark_rexxcps_levelb_opt",1720
565,1400,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R54;r2=R39;r3=R46;c1=int:3","_address",18143
566,1400,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | ITOS_REG(r3) | CONCAT_REG_STRING_REG(r4,c1,r3)","r1=R64;r2=R50;r3=R13;r4=R66;c1=string@30424","benchmark_rexxcps_levelb_opt",716
567,1400,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2)","r1=R22;r2=R39;r3=R37;c1=int:2;r4=R3;c2=int:256","_address",18114
568,1400,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | MINATTRS_REG_REG_INT(r3,r4,c1) | LINKATTR1_REG_REG_REG(r2,r3,r4)","r1=R30;r2=R45;r3=R51;r4=R5;c1=int:0","_address",18225
569,1400,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | REQ_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c1,r3)","r1=R4;r2=R65;r3=R66;r4=R42;r5=R61;c1=label@753","benchmark_rexxcps_levelb_opt",741
570,1400,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | COPY_REG_REG(r5,r3)","r1=R3;r2=R38;r3=R54;r4=R39;r5=R46","_address",18140
571,1400,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | ITOS_REG(r5)","r1=R4;r2=R48;r3=R64;r4=R50;r5=R13","benchmark_rexxcps_levelb_opt",713
572,1400,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1)","r1=R1;r2=R38;r3=R22;r4=R39;r5=R37;c1=int:2","_address",18111
573,1400,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | LOAD_REG_STRING(r2,c1)","r1=R87;r2=R84;r3=R86;r4=R85;c1=string@77784","benchmark_rexxcps_levelb_opt",1792
574,1400,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | MINATTRS_REG_REG_INT(r5,r6,c1)","r1=R37;r2=R44;r3=R30;r4=R45;r5=R51;r6=R5;c1=int:0","_address",18222
575,1400,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | SETTP_REG_INT(r5,c1)","r1=R43;r2=R38;r3=R44;r4=R37;r5=R30;c1=int:768","_address",18200
576,1400,1,1,6,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | IEQ_REG_REG_INT(r4,r5,c1)","r1=R109;r2=R10;r3=R97;r4=R111;r5=R6;c1=int:3","parseExec",4563
577,1400,1,1,4,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r1,r2,c1)","r1=R30;r2=R40;r3=R54;c1=int:3","_address",18076
578,1400,1,1,5,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1)","r1=R27;r2=R3;r3=R35;r4=R25;c1=int:1","_address",9188
579,1400,1,1,4,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | NULL_REG(r4)","r1=R10;r2=R3;r3=R12;r4=R14","_address",8048
580,1400,1,1,5,over_3_symbols,"UNLINK_REG(r1) | ICOPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R10;r2=R14;r3=R17;r4=R16;c1=int:2","_address",8070
581,1400,1,1,4,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r1,r3)","r1=R27;r2=R35;c1=int:6;r3=R36","_address",9167
