rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,9786,151,6,3,candidate,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3)","r1=R28;r2=R29;r3=R30","benchmark_rexxcps_levelb_opt",507
466,17,3,2,4,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | LOAD_REG_STRING(r3,c1)","r1=R78;r2=R77;r3=R36;c1=string@89784","benchmark_rexxcps_levelb_opt",2029
467,17,2,1,3,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_STRING(r2,c1)","r1=R5;r2=R4;c1=string@31136","trace",12409
468,17,3,2,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2)","r1=R59;r2=R2;r3=R60;c1=int:512;r4=R61;c2=int:768","benchmark_rexxcps_levelb_opt",1280
469,16,3,1,3,candidate,"BRF_ID_REG(c1,r1) | BPOFF() | BR_ID(c2)","c1=label@439;r1=R18;c2=label@469","benchmark_rexxcps_levelb_opt",433
470,16,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | ISUB_REG_REG_REG(r2,r3,r4) | SETSTRPOS_REG_REG(r5,r2)","c1=label@6259;r1=R12;r2=R16;r3=R14;r4=R13;r5=R15","trace",6240
471,16,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | COPY_REG_REG(r3,r4)","c1=label@12504;r1=R5;r2=R29;c2=int:0;r3=R7;r4=R30","trace",12493
472,16,1,1,2,candidate,"COPY_REG_REG(r1,r2) | BPOFF() | RET()","r1=R7;r2=R30","trace",12499
473,16,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | ICOPY_REG_REG(r5,r6)","r1=R26;r2=R0;r3=R22;r4=R1;r5=R25;r6=R2","trace",6513
474,16,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | SCOPY_REG_REG(r5,r6)","r1=R22;r2=R1;r3=R25;r4=R2;r5=R24;r6=R4","trace",6516
475,16,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r2,c1) | COPY_REG_REG(r4,r3)","r1=R0;r2=R37;r3=R21;c1=int:17;r4=R1","trace",6492
476,16,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | REQ_REG_REG_STRING(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R30;r2=R6;r3=R5;r4=R1;c1=string@1504304;c2=label@12504","trace",12486
477,16,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | UNLINK_REG(r2) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R1;r2=R21;r3=R37;c1=int:16","trace",6499
478,16,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | BEQ_ID_REG_INT(c1,r3,c2)","r1=R24;r2=R22;c1=label@6584;r3=R20;c2=int:0","trace",6575
479,16,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | REQ_REG_REG_STRING(r2,r2,c1) | BRF_ID_REG(c2,r2)","r1=R20;r2=R21;c1=string@322688;c2=label@6164","trace",5953
480,16,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | REQ_REG_REG_STRING(r3,r2,c1)","r1=R7;r2=R4;r3=R25;c1=string@31136","trace",6479
481,16,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1)","r1=R25;r2=R2;r3=R24;r4=R4;r5=R21;c1=int:1","trace",6519
482,16,2,2,3,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r1,c1)","r1=R7;r2=R10;c1=int:0","_address",8015
483,16,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | COPY_REG_REG(r3,r4)","r1=R2;r2=R21;r3=R26;r4=R0","trace",6508
484,16,2,2,5,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | NULL_REG(r4)","r1=R40;r2=R13;r3=R39;c1=label@2348;r4=R28","benchmark_rexxcps_levelb_opt",500
485,16,1,1,5,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | ISUB_REG_REG_REG(r4,r3,r2)","r1=R12;r2=R13;r3=R14;c1=label@6259;r4=R16","trace",6236
486,16,1,1,5,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | SETSTRPOS_REG_REG(r4,r1) | SUBSTRING_REG_REG_REG(r5,r4,r3)","r1=R16;r2=R14;r3=R13;r4=R15;r5=R17","trace",6243
487,16,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r1) | UNLINK_REG(r1)","r1=R21;r2=R37;c1=int:17;r3=R1","trace",6495
488,16,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | COPY_REG_REG(r2,r3) | BPOFF()","r1=R29;c1=int:0;r2=R7;r3=R30","trace",12496
489,16,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | COPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c2)","r1=R32;c1=string@31136;r2=R6;r3=R30;r4=R4;c2=int:0","trace",12372
490,16,1,1,3,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | RET()","r1=R0;c1=string@520;r2=R2","benchmark_rexxcps_levelb_opt",5793
491,16,1,1,4,over_3_symbols,"LOAD_REG_STRING(r1,c1) | STRLOWER_REG_REG(r1,r2) | COPY_REG_REG(r3,r1)","r1=R8;c1=string@31136;r2=R9;r3=R6","trace",5794
492,16,3,1,4,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | BPOFF()","r1=R18;r2=R25;c1=string@26848;c2=label@439","benchmark_rexxcps_levelb_opt",429
493,16,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | IGT_REG_REG_REG(r4,r3,r5)","r1=R24;r2=R4;r3=R21;c1=int:1;r4=R20;r5=R25","trace",6522
494,16,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | REQ_REG_REG_STRING(r2,r1,c1) | BRF_ID_REG(c2,r2)","r1=R4;r2=R25;c1=string@31136;c2=label@6492","trace",6481
495,16,1,1,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2) | LOAD_REG_STRING(r1,c3)","c1=int:1;c2=int:2;r1=R0;c3=string@520","benchmark_rexxcps_levelb_opt",5789
496,16,1,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | LOAD_REG_STRING(r1,c2) | LOAD_REG_STRING(r2,c2)","c1=int:2;r1=R0;c2=string@520;r2=R2","benchmark_rexxcps_levelb_opt",5791
497,16,3,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c1)","r1=R72;c1=int:768;r2=R73;c2=int:256;r3=R79","benchmark_rexxcps_levelb_opt",1763
498,16,3,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c2)","r1=R65;c1=int:256;r2=R66;c2=int:768;r3=R67","benchmark_rexxcps_levelb_opt",1585
499,16,1,1,5,over_3_symbols,"STRLOWER_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | REQ_REG_REG_STRING(r4,r3,c1)","r1=R8;r2=R9;r3=R6;r4=R13;c1=string@31136","trace",5797
500,16,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | STRLOWER_REG_REG(r3,r4)","r1=R7;r2=R11;r3=R8;c1=string@31136;r4=R9","trace",5791
501,16,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | REQ_REG_REG_STRING(r2,r3,c1) | BRF_ID_REG(c2,r2)","r1=R39;r2=R5;r3=R1;c1=string@31136;c2=label@12372","trace",12358
502,16,1,1,5,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | COPY_REG_REG(r4,r5)","r1=R21;r2=R26;r3=R0;r4=R22;r5=R1","trace",6511
503,16,1,1,5,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | REQ_REG_REG_STRING(r1,r4,c1)","r1=R5;r2=R30;r3=R6;r4=R1;c1=string@1504304","trace",12484
504,16,1,1,4,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r3,r1)","r1=R21;r2=R37;c1=int:16;r3=R2","trace",6502
505,16,2,2,5,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","r1=R7;c1=int:0;r2=R10;r3=R6;c2=int:5","_address",8018
506,15,2,2,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LINKATTR1_REG_REG_INT(r4,r1,c2)","r1=R12;r2=R3;r3=R13;c1=string@321984;r4=R10;c2=int:1","_address",8053
507,15,1,1,3,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | UNLINK_REG(r3)","r1=R15;r2=R8;r3=R9","stem",716
508,15,1,1,6,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | UNLINK_REG(r3) | LINKATTR1_REG_REG_INT(r4,r5,c1)","r1=R15;r2=R9;r3=R16;r4=R8;r5=R18;c1=int:3","stem",676
509,15,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | UNLINK_REG(r3) | LOAD_REG_INT(r4,c1)","r1=R15;r2=R9;r3=R16;r4=R8;c1=int:0","stem",707
510,15,1,1,3,candidate,"LOAD_REG_INT(r1,c1) | ICOPY_REG_REG(r2,r1) | UNLINK_REG(r2)","r1=R8;c1=int:0;r2=R15","stem",713
511,15,2,2,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c3)","r1=R65;c1=string@73656;r2=R66;c2=string@73960;r3=R67;c3=string@74128","benchmark_rexxcps_levelb_opt",1570
512,15,2,1,5,over_3_symbols,"NULL_REG(r1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2)","r1=R87;r2=R80;c1=string@81104;r3=R79;c2=int:1","benchmark_rexxcps_levelb_opt",1804
513,15,1,1,7,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_REG(r2,r1,r3) | LINKATTR1_REG_REG_INT(r4,r5,c2)","r1=R9;c1=int:256;r2=R15;r3=R0;r4=R8;r5=R18;c2=int:2","stem",761
514,15,1,1,2,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c1)","c1=int:1;r1=R1","trace",18518
515,15,1,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2)","c1=int:1;r1=R1;r2=R14;c2=int:256","trace",18520
516,15,1,1,5,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | ICOPY_REG_REG(r4,r2)","r1=R16;r2=R8;r3=R18;c1=int:3;r4=R15","stem",680
517,15,1,1,4,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | ICOPY_REG_REG(r3,r2)","r1=R16;r2=R8;c1=int:0;r3=R15","stem",711
518,15,1,1,5,over_3_symbols,"UNLINK_REG(r1) | UNLINK_REG(r2) | IGT_REG_REG_INT(r3,r4,c1)","r1=R15;r2=R9;r3=R16;r4=R3;c1=int:0","stem",719
519,14,1,1,5,over_3_symbols,"APPEND_REG_REG(r1,r2) | CONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_REG(r3,r1,r4)","r1=R75;r2=R82;c1=string@36256;r3=R77;r4=R83","benchmark_rexxcps_levelb_opt",1937
520,14,1,1,5,over_3_symbols,"ASSERTTYPE_REG_STRING(r1,c1) | UNLINK_REG(r2) | COPY_REG_REG(r3,r4)","r1=R1;c1=string@30888;r2=R30;r3=R40;r4=R54","_address",18190
521,14,1,1,3,candidate,"ASSERTTYPE_REG_STRING(r1,c1) | UNLINK_REG(r2) | RET_REG(r1)","r1=R37;c1=string@30888;r2=R38","_address",14177
522,14,1,1,4,over_3_symbols,"BCF_ID_REG(c1,r1) | NULL_REG(r2) | NULL_REG(r3)","c1=label@2025;r1=R76;r2=R80;r3=R79","benchmark_rexxcps_levelb_opt",1924
523,14,1,1,4,over_3_symbols,"BCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r3,c1)","r1=R23;r2=R28;r3=R22;c1=int:0","_address",9161
524,14,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | IADD_REG_REG_INT(r2,r3,c2) | ISUB_REG_REG_REG(r4,r2,r5)","c1=label@3948;r1=R88;r2=R87;r3=R100;c2=int:1;r4=R99;r5=R94","parseExec",3918
525,14,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r2,r3,c2) | SCOPY_REG_REG(r2,r4)","c1=label@411;r1=R7;r2=R8;r3=R18;c2=int:4;r4=R20","stem",379
526,14,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | CALL_REG_FUNC_REG(r3,c3,r2)","c1=label@13880;r1=R11;r2=R10;c2=int:0;r3=R3;c3=func@12848","_address",13870
527,14,4,2,5,over_3_symbols,"BRT_ID_REG(c1,r1) | REQ_REG_REG_STRING(r1,r2,c2) | BRT_ID_REG(c3,r1)","c1=label@17236;r1=R27;r2=R2;c2=string@1505504;c3=label@17247","trace",17229
528,14,1,1,5,over_3_symbols,"CONCAT_REG_REG_REG(r1,r2,r3) | NULL_REG(r4) | SCOPY_REG_REG(r5,r1)","r1=R77;r2=R75;r3=R83;r4=R90;r5=R91","benchmark_rexxcps_levelb_opt",1944
529,14,1,1,5,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_REG(r2,r1,r3) | NULL_REG(r4)","r1=R75;c1=string@36256;r2=R77;r3=R83;r4=R90","benchmark_rexxcps_levelb_opt",1940
530,14,1,1,4,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r2,c1) | APPEND_REG_REG(r1,r3) | CONCAT_REG_REG_STRING(r1,r1,c1)","r1=R75;r2=R81;c1=string@36256;r3=R82","benchmark_rexxcps_levelb_opt",1933
531,14,1,1,8,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c2) | IADD_REG_REG_INT(r5,r3,c3)","r1=R15;c1=string@322392;r2=R5;r3=R10;r4=R16;c2=int:2;r5=R17;c3=int:1","_address",8076
532,14,1,1,5,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R43;c1=string@33856;r2=R13;r3=R45;r4=R46","benchmark_rexxcps_levelb_opt",529
533,14,1,1,7,over_3_symbols,"COPY_REG_REG(r1,r2) | CONCAT_REG_STRING_REG(r3,c1,r4) | LINKATTR1_REG_REG_INT(r5,r1,c2)","r1=R16;r2=R3;r3=R15;c1=string@322392;r4=R5;r5=R10;c2=int:2","_address",8073
534,14,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | BR_ID(c1)","r1=R3;r2=R16;r3=R17;c1=label@8129","_address",8121
535,14,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | LOAD_REG_STRING(r4,c1)","r1=R3;r2=R11;r3=R12;r4=R13;c1=string@321984","_address",8050
536,14,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | RNE_REG_REG_STRING(r4,r3,c1)","r1=R19;r2=R24;r3=R2;r4=R23;c1=string@31136","_address",9049
537,14,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r6)","r1=R29;r2=R91;r3=R30;r4=R92;r5=R28;r6=R93","_address",9112
538,14,1,1,7,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | LINKATTR1_REG_REG_INT(r5,r6,c1)","r1=R30;r2=R92;r3=R28;r4=R93;r5=R23;r6=R31;c1=int:4","_address",9115
539,14,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R10;r2=R97;r3=R111;r4=R6;c1=int:3;c2=label@4578","parseExec",4565
540,14,10,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1) | COPY_REG_REG(r3,r1)","r1=R3;r2=R8;r3=R7;r4=R1;c1=int:2","_address",5818
541,14,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1) | SCOPY_REG_REG(r3,r5)","r1=R28;r2=R93;r3=R23;r4=R31;c1=int:4;r5=R27","_address",9118
542,14,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ICOPY_REG_REG(r4,r5)","r1=R8;r2=R31;r3=R21;c1=int:1;r4=R16;r5=R88","_address",9217
543,14,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | NULL_REG(r3) | COPY_REG_REG(r4,r1)","r1=R3;r2=R12;r3=R14;r4=R16","_address",8068
544,14,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | RNE_REG_REG_STRING(r3,r1,c1) | BRF_ID_REG(c2,r3)","r1=R2;r2=R19;r3=R23;c1=string@31136;c2=label@9093","_address",9052
545,14,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_STRING(r3,c1)","r1=R23;r2=R32;r3=R22;c1=string@31136","_address",9200
546,14,1,1,3,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | RET_REG(r3)","r1=R45;r2=R1;r3=R4","_address",18353
547,14,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r2,c1)","r1=R50;r2=R83;r3=R9;r4=R82;c1=int:4","_address",9966
548,14,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | BNE_ID_REG_INT(c1,r2,c2)","r1=R11;r2=R2;r3=R21;c1=label@16525;c2=int:0","_address",16514
549,14,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R38;r2=R46;c1=int:0;c2=label@1938","parseExec",1924
550,14,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c1,r2)","r1=R60;r2=R13;r3=R61;c1=string@65920","benchmark_rexxcps_levelb_opt",1266
551,14,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | LOAD_REG_STRING(r2,c1) | NULL_REG(r3)","r1=R77;r2=R36;c1=string@89784;r3=R92","benchmark_rexxcps_levelb_opt",2031
552,14,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | GETATTRS_REG_REG_INT(r4,r5,c1)","r1=R109;r2=R103;r3=R108;r4=R110;r5=R24;c1=int:0","parseExec",4539
553,14,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1)","r1=R6;r2=R3;r3=R12;r4=R11;c1=int:1","_address",16392
554,14,1,1,6,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_REG(r3,r1,r4) | IGT_REG_REG_REG(r1,r5,r3)","r1=R87;r2=R100;c1=int:1;r3=R99;r4=R94;r5=R96","parseExec",3921
555,14,1,1,4,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2) | ICOPY_REG_REG(r3,r1)","r1=R17;r2=R10;c1=int:1;r3=R14","_address",8084
556,14,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BNE_ID_REG_INT(c1,r2,c2) | RET_REG(r3)","r1=R4;r2=R16;c1=label@194;c2=int:0;r3=R11","strip",185
557,14,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ISUB_REG_REG_INT(r1,r1,c1) | LOAD_REG_INT(r3,c2)","r1=R16;r2=R88;c1=int:5;r3=R34;c2=int:2","_address",9223
558,14,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r2,r3,c1) | ICOPY_REG_REG(r2,r1)","r1=R14;r2=R17;r3=R16;c1=int:2","_address",8090
559,14,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | STOI_REG(r3)","r1=R95;r2=R6;r3=R102;r4=R7","parseExec",3869
560,14,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1)","r1=R23;r2=R22;r3=R31;c1=int:6","_address",9191
561,14,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R17;r2=R14;r3=R10;r4=R16;c1=int:3","_address",8097
562,14,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_STRING(r3,c1)","r1=R7;r2=R8;r3=R9;c1=string@31136","_address",7991
563,14,1,1,2,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | RET()","r1=R8;r2=R9","stem",405
564,14,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | SETATTRS_REG_INT(r3,c1)","r1=R23;r2=R22;r3=R32;c1=int:5","_address",9173
565,14,1,1,7,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | IADD_REG_REG_INT(r3,r4,c3)","r1=R88;r2=R95;c1=int:4;c2=label@3948;r3=R87;r4=R100;c3=int:1","parseExec",3914
566,14,1,1,6,over_3_symbols,"ISUB_REG_REG_INT(r1,r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r4,r1)","r1=R16;c1=int:5;r2=R34;c2=int:2;r3=R33;r4=R21","_address",9226
567,14,1,1,5,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | IGT_REG_REG_REG(r2,r4,r1) | BRF_ID_REG(c1,r2)","r1=R99;r2=R87;r3=R94;r4=R96;c1=label@3942","parseExec",3925
568,14,1,1,4,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | NULL_REG(r3)","r1=R13;r2=R43;c1=string@33856;r3=R45","benchmark_rexxcps_levelb_opt",527
569,14,1,1,6,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | FGT_REG_REG_REG(r2,r3,r4) | BRT_ID_REG(c2,r2)","r1=R55;c1=float@45416;r2=R58;r3=R60;r4=R59;c2=label@1266","benchmark_rexxcps_levelb_opt",757
570,14,1,1,6,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c2) | FGT_REG_REG_REG(r3,r4,r1)","r1=R59;c1=float@45720;r2=R55;c2=float@45416;r3=R58;r4=R60","benchmark_rexxcps_levelb_opt",754
571,14,1,1,5,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c2) | LOAD_REG_FLOAT(r3,c1)","r1=R60;c1=float@45416;r2=R59;c2=float@45720;r3=R55","benchmark_rexxcps_levelb_opt",751
572,14,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | BCF_ID_REG(c2,r1) | NULL_REG(r2)","r1=R76;c1=int:1;c2=label@2025;r2=R80","benchmark_rexxcps_levelb_opt",1921
573,14,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | BRF_ID_REG(c2,r1) | NULL_REG(r2)","r1=R90;c1=int:1;c2=label@4603;r2=R96","parseExec",3843
574,14,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r2,c2)","r1=R50;c1=int:1;r2=R51;r3=R9;r4=R49;c2=int:5","_address",9477
575,14,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | ICOPY_REG_REG(r2,r3) | ISUB_REG_REG_INT(r2,r2,c2)","r1=R21;c1=int:1;r2=R16;r3=R88;c2=int:5","_address",9220
576,14,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r4) | BRT_ID_REG(c2,r2)","r1=R34;c1=int:2;r2=R33;r3=R21;r4=R16;c2=label@9455","_address",9230
577,14,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | ISUB_REG_REG_REG(r2,r3,r1) | BGE_ID_REG_INT(c2,r2,c3)","r1=R53;c1=int:5;r2=R45;r3=R55;c2=label@589;c3=int:0","benchmark_rexxcps_levelb_opt",575
578,14,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SRCMETHODSEL_REG_REG_STRING(r3,r2,c3)","r1=R77;c1=int:1;r2=R78;c2=int:256;r3=R73;c3=string@77888","benchmark_rexxcps_levelb_opt",1719
579,14,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SEQ_REG_REG_STRING(r2,r1,c2) | BRF_ID_REG(c3,r2)","r1=R27;c1=string@70048;r2=R64;c2=string@70408;c3=label@1450","benchmark_rexxcps_levelb_opt",1436
580,14,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SETTP_REG_INT(r1,c2) | GETANDTP_REG_REG_INT(r2,r1,c3)","r1=R19;c1=string@31136;c2=int:0;r2=R6;c3=int:256","stem",366
581,14,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SETTP_REG_INT(r1,c2) | LOAD_REG_INT(r2,c3)","r1=R9;c1=string@31136;c2=int:0;r2=R1;c3=int:1","_address",15337
582,14,1,1,6,over_3_symbols,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r3,r4,c2)","r1=R7;r2=R6;c1=label@411;r3=R8;r4=R18;c2=int:4","stem",376
583,14,1,1,5,over_3_symbols,"NULL_REG(r1) | CONCAT_REG_REG_STRING(r2,r3,c1) | APPEND_REG_REG(r2,r4)","r1=R78;r2=R75;r3=R81;c1=string@36256;r4=R82","benchmark_rexxcps_levelb_opt",1931
584,14,1,1,6,over_3_symbols,"NULL_REG(r1) | COPY_REG_REG(r2,r3) | CONCAT_REG_STRING_REG(r4,c1,r5)","r1=R14;r2=R16;r3=R3;r4=R15;c1=string@322392;r5=R5","_address",8071
585,14,1,1,5,over_3_symbols,"NULL_REG(r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r2,c1)","r1=R8;r2=R9;r3=R54;r4=R5;c1=int:4","_address",17725
