rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,758715,107,9,4,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R42;r2=R43;r3=R44;r4=R45","benchmark_rexxcps_levelb_noopt",593
332,3208,9,2,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | LINKATTR1_REG_REG_INT(r1,r3,c2)","r1=R5;r2=R4;c1=int:-1;r3=R6;c2=int:11","trace",12367
333,3100,1,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | IEQ_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R10;r2=R11;r3=R3;r4=R44;c1=int:1;c2=label@16074","trace",16054
334,3100,1,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | IEQ_REG_REG_INT(r4,r5,c1)","r1=R8;r2=R10;r3=R11;r4=R3;r5=R44;c1=int:1","trace",16052
335,3099,1,1,7,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | REQ_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c2,r3)","r1=R3;r2=R44;c1=int:1;c2=label@16074;r3=R2;r4=R48;r5=R42","trace",16058
336,3099,1,1,8,over_3_symbols,"NULL_REG(r1) | IEQ_REG_REG_INT(r2,r3,c1) | BRF_ID_REG(c2,r2) | REQ_REG_REG_REG(r4,r5,r6)","r1=R11;r2=R3;r3=R44;c1=int:1;c2=label@16074;r4=R2;r5=R48;r6=R42","trace",16056
337,3001,3,2,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LINKATTR1_REG_REG_INT(r4,r1,c2) | ICOPY_REG_REG(r4,r3)","r1=R11;r2=R3;r3=R7;c1=int:-3;r4=R10;c2=int:4","_address",8017
338,3001,4,2,9,over_3_symbols,"SWAP_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2) | CALL_REG_FUNC_REG(r5,c3,r6)","r1=R29;r2=R26;r3=R31;c1=int:512;r4=R32;c2=int:0;r5=R33;c3=func@6184;r6=R28","benchmark_rexxcps_levelb_noopt",119
339,3000,2,2,8,over_3_symbols,"BRF_ID_REG(c1,r1) | IEQ_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2) | IEQ_REG_REG_REG(r2,r4,r5)","c1=label@16856;r1=R30;r2=R31;r3=R2;c2=int:0;c3=label@16827;r4=R19;r5=R29","trace",16813
340,3000,15,1,5,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BTOI_REG(r1) | ICOPY_REG_REG(r3,r1) | BR_ID(c2)","r1=R24;r2=R29;c1=int:1;r3=R22;c2=label@17058","trace",17047
341,3000,15,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRPOS_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1) | BTOI_REG(r4)","r1=R29;c1=int:1;r2=R28;r3=R26;r4=R24","trace",17040
342,3000,15,1,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | STRLEN_REG_REG(r2,r3) | STRLEN_REG_REG(r4,r1) | ILT_REG_REG_INT(r5,r2,c2)","r1=R26;c1=string@1497968;r2=R27;r3=R28;r4=R25;r5=R24;c2=int:2","trace",17007
343,3000,15,1,6,over_3_symbols,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_STRING(r4,c1) | STRLEN_REG_REG(r5,r2)","r1=R25;r2=R28;r3=R5;r4=R26;c1=string@1497968;r5=R27","trace",17002
344,3000,15,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | STRLEN_REG_REG(r4,r1) | STRLEN_REG_REG(r5,r3)","r1=R28;r2=R5;r3=R26;c1=string@1497968;r4=R27;r5=R25","trace",17004
345,3000,15,1,7,over_3_symbols,"STRLEN_REG_REG(r1,r2) | STRLEN_REG_REG(r3,r4) | ILT_REG_REG_INT(r5,r1,c1) | BRF_ID_REG(c2,r5)","r1=R27;r2=R28;r3=R25;r4=R26;r5=R24;c1=int:2;c2=label@17028","trace",17010
346,3000,15,1,6,over_3_symbols,"STRPOS_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1) | BTOI_REG(r4) | ICOPY_REG_REG(r5,r4)","r1=R29;r2=R28;r3=R26;r4=R24;c1=int:1;r5=R22","trace",17043
347,2900,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | REQ_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c1,r2) | RET_REG(r5)","c1=label@16074;r1=R3;r2=R2;r3=R48;r4=R42;r5=R43","trace",16062
348,2806,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ICOPY_REG_REG(r3,r4) | INE_REG_REG_INT(r5,r3,c1)","r1=R12;r2=R11;r3=R4;r4=R21;r5=R22;c1=int:0","_address",15703
349,2806,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | SCOPY_REG_REG(r3,r4) | NULL_REG(r5)","r1=R0;r2=R6;r3=R1;r4=R12;r5=R11","_address",15603
350,2806,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | INE_REG_REG_INT(r4,r2,c1) | BRF_ID_REG(c2,r4)","r1=R11;r2=R4;r3=R21;r4=R22;c1=int:0;c2=label@15719","_address",15705
351,2806,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | NULL_REG(r4) | SCOPY_REG_REG(r3,r2)","r1=R6;r2=R1;r3=R12;r4=R11","_address",15605
352,2806,1,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | SETOBJUNINIT_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R4;r2=R1;r3=R3;c1=string@64;r4=R0;c2=int:0","_address",15519
353,2806,1,1,7,over_3_symbols,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2) | CALL_REG_FUNC_REG(r4,c3,r3)","r1=R1;r2=R3;c1=string@64;r3=R0;c2=int:0;r4=R5;c3=func@12160","_address",15521
354,2806,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | NULL_REG(r3) | SCOPY_REG_REG(r2,r1) | NULL_REG(r4)","r1=R1;r2=R12;r3=R11;r4=R18","_address",15607
355,2802,4,2,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | COPY_REG_REG(r4,r2)","r1=R10;r2=R6;c1=int:5;r3=R7;r4=R3","_address",8005
356,2802,4,3,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | LOAD_REG_INT(r4,c1)","r1=R2;r2=R4;r3=R1;r4=R0;c1=int:0","_address",13721
357,2801,1,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | FNDNBLNK_REG_REG_REG(r2,r3,r4) | ILT_REG_REG_INT(r5,r2,c2) | BRF_ID_REG(c3,r5)","c1=label@136;r1=R9;r2=R7;r3=R3;r4=R2;r5=R10;c2=int:0;c3=label@84","word",68
358,2801,1,1,9,over_3_symbols,"FNDBLNK_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_REG(r4,r5,r6) | BRF_ID_REG(c1,r4) | ILT_REG_REG_INT(r7,r1,c2)","r1=R5;r2=R3;r3=R7;r4=R10;r5=R0;r6=R14;c1=label@122;r7=R11;c2=int:0","word",88
359,2801,1,1,8,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | FNDBLNK_REG_REG_REG(r2,r3,r4) | IEQ_REG_REG_REG(r5,r1,r6) | BRF_ID_REG(c2,r5)","r1=R0;c1=int:1;r2=R5;r3=R3;r4=R7;r5=R10;r6=R14;c2=label@122","word",84
360,2801,1,1,8,over_3_symbols,"IEQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | ILT_REG_REG_INT(r4,r5,c2) | BRF_ID_REG(c3,r4)","r1=R10;r2=R0;r3=R14;c1=label@122;r4=R11;r5=R5;c2=int:0;c3=label@109","word",92
361,2801,1,1,8,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | FNDNBLNK_REG_REG_REG(r4,r5,r2) | ILT_REG_REG_INT(r6,r4,c2)","r1=R9;r2=R2;r3=R4;c1=label@136;r4=R7;r5=R3;r6=R10;c2=int:0","word",64
362,2801,1,1,5,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | SETSTRPOS_REG_REG(r4,r3) | SUBSTRING_REG_REG_REG(r5,r4,r1) | RET_REG(r5)","r1=R6;r2=R5;r3=R7;r4=R3;r5=R1","word",109
363,2801,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_STRING(r3,c2) | ILT_REG_REG_REG(r4,r5,r6)","r1=R5;c1=int:0;r2=R6;r3=R1;c2=string@28800;r4=R9;r5=R2;r6=R4","word",55
364,2801,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | ILT_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c3,r3)","r1=R6;c1=int:0;r2=R1;c2=string@28800;r3=R9;r4=R2;r5=R4;c3=label@136","word",58
365,2801,1,1,8,over_3_symbols,"LOAD_REG_STRING(r1,c1) | ILT_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c2,r2) | FNDNBLNK_REG_REG_REG(r5,r6,r3)","r1=R1;c1=string@28800;r2=R9;r3=R2;r4=R4;c2=label@136;r5=R7;r6=R3","word",61
366,2800,2,1,5,over_3_symbols,"BCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1) | BCOPY_REG_REG(r1,r4)","r1=R27;r2=R33;r3=R35;c1=int:9;r4=R34","_address",9116
367,2800,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | CONCAT_REG_REG_STRING(r2,r3,c2) | ITOS_REG(r4) | CONCAT_REG_REG_REG(r5,r2,r4)","c1=label@982;r1=R62;r2=R57;r3=R40;c2=string@34216;r4=R41;r5=R60","benchmark_rexxcps_levelb_noopt",895
368,2800,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IADD_REG_REG_INT(r2,r2,c3) | MINATTRS_REG_REG_INT(r3,r2,c2)","c1=label@5549;r1=R109;r2=R107;r3=R24;c2=int:0;c3=int:1","parseExec",5520
369,2800,1,1,9,over_3_symbols,"BRF_ID_REG(c1,r1) | IGT_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c2,r2) | GETATTRS_REG_REG_INT(r5,r6,c3)","c1=label@5632;r1=R110;r2=R109;r3=R4;r4=R27;c2=label@5549;r5=R107;r6=R24;c3=int:0","parseExec",5513
370,2800,1,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | IADD_REG_REG_INT(r3,r4,c3) | BR_ID(c4)","c1=label@4671;r1=R110;r2=R120;c2=string@28800;r3=R112;r4=R118;c3=int:1;c4=label@4796","parseExec",4659
371,2800,1,1,6,over_3_symbols,"CONCAT_REG_REG_REG(r1,r2,r3) | CONCAT_REG_REG_STRING(r4,r5,c1) | ITOS_REG(r3) | CONCAT_REG_REG_REG(r2,r4,r3)","r1=R60;r2=R57;r3=R41;r4=R65;r5=R40;c1=string@34216","benchmark_rexxcps_levelb_noopt",904
372,2800,1,1,6,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r2,c1) | ITOS_REG(r3) | CONCAT_REG_REG_REG(r4,r1,r3) | CONCAT_REG_REG_STRING(r5,r2,c1)","r1=R57;r2=R40;c1=string@34216;r3=R41;r4=R60;r5=R65","benchmark_rexxcps_levelb_noopt",898
373,2800,2,1,6,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r2,c1) | LOAD_REG_INT(r3,c2) | ITOS_REG(r3) | CONCAT_REG_REG_REG(r4,r1,r3)","r1=R62;r2=R38;c1=string@34216;r3=R61;c2=int:2;r4=R67","benchmark_rexxcps_levelb_noopt",1029
374,2800,1,1,5,over_3_symbols,"DADD_REG_REG_REG(r1,r1,r2) | DCOPY_REG_REG(r3,r1) | DTOS_REG(r3) | LOAD_REG_INT(r4,c1)","r1=R57;r2=R7;r3=R61;r4=R58;c1=int:3","benchmark_rexxcps_levelb_noopt",942
375,2800,1,1,5,over_3_symbols,"DCOPY_REG_REG(r1,r2) | DTOS_REG(r1) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r1,c2)","r1=R62;r2=R17;r3=R61;c1=int:1;c2=int:768","benchmark_rexxcps_levelb_noopt",785
376,2800,1,1,4,over_3_symbols,"DCOPY_REG_REG(r1,r2) | DTOS_REG(r1) | REQ_REG_REG_STRING(r1,r1,c1) | BRF_ID_REG(c2,r1)","r1=R62;r2=R17;c1=string@38752;c2=label@827","benchmark_rexxcps_levelb_noopt",813
377,2800,1,1,8,over_3_symbols,"DLT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | CONCAT_REG_REG_STRING(r4,r5,c2) | ITOS_REG(r6)","r1=R62;r2=R17;r3=R5;c1=label@982;r4=R57;r5=R40;c2=string@34216;r6=R41","benchmark_rexxcps_levelb_noopt",891
378,2800,1,1,6,over_3_symbols,"DTOS_REG(r1) | LOAD_REG_INT(r2,c1) | SETTP_REG_INT(r1,c2) | CALL_REG_FUNC_REG(r3,c3,r2)","r1=R62;r2=R61;c1=int:1;c2=int:768;r3=R60;c3=func@37984","benchmark_rexxcps_levelb_noopt",788
379,2800,2,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ICOPY_REG_REG(r3,r4) | IEQ_REG_REG_INT(r5,r3,c1)","r1=R20;r2=R19;r3=R4;r4=R28;r5=R29;c1=int:0","_address",13975
380,2800,2,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | IEQ_REG_REG_INT(r4,r2,c1) | BRF_ID_REG(c2,r4)","r1=R19;r2=R4;r3=R28;r4=R29;c1=int:0;c2=label@14067","_address",13977
381,2800,1,1,7,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | MINATTRS_REG_REG_INT(r2,r1,c2) | LINKATTR1_REG_REG_REG(r3,r2,r1) | LOAD_REG_STRING(r4,c3)","r1=R107;c1=int:1;r2=R24;c2=int:0;r3=R106;r4=R105;c3=string@28800","parseExec",5527
382,2800,2,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r3)","r1=R10;r2=R7;r3=R3;r4=R6;r5=R11","_address",8009
383,2800,1,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r4,r5,c2) | IADD_REG_REG_INT(r4,r4,c3)","r1=R109;r2=R4;r3=R27;c1=label@5549;r4=R107;r5=R24;c2=int:0;c3=int:1","parseExec",5516
384,2800,1,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r4,c2) | IADD_REG_REG_INT(r5,r3,c3)","r1=R110;r2=R116;r3=R118;c1=label@4671;r4=R120;c2=string@28800;r5=R112;c3=int:1","parseExec",4655
385,2800,1,1,6,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r3,r1) | CONCAT_REG_REG_STRING(r4,r5,c1) | ITOS_REG(r1)","r1=R41;r2=R60;r3=R57;r4=R65;r5=R40;c1=string@34216","benchmark_rexxcps_levelb_noopt",902
386,2800,2,1,5,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r3,r1) | LOAD_REG_INT(r4,c1) | ITOS_REG(r4)","r1=R41;r2=R57;r3=R59;r4=R64;c1=int:1234","benchmark_rexxcps_levelb_noopt",620
387,2800,1,1,6,over_3_symbols,"ITOS_REG(r1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R59;r2=R60;c1=int:1;r3=R61;r4=R58;c2=int:4","benchmark_rexxcps_levelb_noopt",830
388,2800,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | BCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","r1=R27;r2=R35;c1=int:8;r3=R33;c2=int:9","_address",9112
389,2800,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","r1=R27;r2=R35;c1=int:4;r3=R31;c2=int:3","_address",9094
390,2800,2,1,6,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r3,r1) | UNLINK_REG(r1) | LOAD_REG_INT(r4,c2)","r1=R75;r2=R76;c1=int:2;r3=R52;r4=R71;c2=int:0","benchmark_rexxcps_levelb_noopt",1429
391,2800,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | COPY_REG_REG(r4,r1) | ASSERTTYPE_REG_STRING(r4,c1) | UNLINK_REG(r1)","r1=R38;r2=R43;r3=R4;r4=R37;c1=string@10","_address",14071
392,2800,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | LOAD_REG_STRING(r4,c1) | SCOPY_REG_REG(r1,r4) | UNLINK_REG(r1)","r1=R106;r2=R24;r3=R107;r4=R105;c1=string@28800","parseExec",5535
393,2800,2,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r3,r1) | LOAD_REG_INT(r4,c2)","r1=R65;c1=int:3;r2=R69;r3=R66;r4=R67;c2=int:2","benchmark_rexxcps_levelb_noopt",1226
394,2800,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | ITOS_REG(r1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c2)","r1=R59;c1=int:1234;r2=R60;c2=int:1;r3=R61","benchmark_rexxcps_levelb_noopt",827
395,2800,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2) | SETTP_REG_INT(r4,c3)","r1=R60;c1=int:1;r2=R61;r3=R58;c2=int:4;r4=R59;c3=int:768","benchmark_rexxcps_levelb_noopt",832
396,2800,1,1,4,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SCOPY_REG_REG(r2,r1) | UNLINK_REG(r2) | BR_ID(c2)","r1=R105;c1=string@28800;r2=R106;c2=label@5632","parseExec",5539
397,2800,2,1,6,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | COPY_REG_REG(r4,r3) | ASSERTTYPE_REG_STRING(r4,c2)","r1=R43;r2=R4;c1=int:0;r3=R38;r4=R37;c2=string@10","_address",14067
398,2800,1,1,6,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | LOAD_REG_STRING(r4,c2) | SCOPY_REG_REG(r3,r4)","r1=R24;r2=R107;c1=int:0;r3=R106;r4=R105;c2=string@28800","parseExec",5531
399,2800,2,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | LOAD_REG_INT(r3,c1) | CALL_REG_FUNC_REG(r4,c2,r3)","r1=R4;r2=R1;r3=R0;c1=int:0;r4=R5;c2=func@12160","_address",13723
400,2800,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | DADD_REG_REG_REG(r1,r1,r3) | DCOPY_REG_REG(r4,r1)","r1=R57;r2=R65;r3=R7;r4=R61","benchmark_rexxcps_levelb_noopt",937
401,2800,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | DGT_REG_REG_REG(r1,r3,r1) | BRF_ID_REG(c1,r1)","r1=R62;r2=R59;r3=R17;c1=label@785","benchmark_rexxcps_levelb_noopt",771
402,2800,2,1,7,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | LOAD_REG_INT(r2,c3) | LINKATTR1_REG_REG_INT(r3,r1,c4)","r1=R6;c1=int:7;c2=string@16;r2=R8;c3=int:0;r3=R7;c4=int:4","_address",7960
403,2800,2,2,5,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | LOAD_REG_STRING(r1,c4)","c1=int:1;c2=label@15244;r1=R9;c3=int:256;c4=string@28800","_address",15230
404,2800,2,2,6,over_3_symbols,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | LOAD_REG_STRING(r1,c4) | SETTP_REG_INT(r1,c5)","c1=int:1;c2=label@15244;r1=R9;c3=int:256;c4=string@28800;c5=int:0","_address",15232
405,2800,2,1,6,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LINKATTR1_REG_REG_INT(r3,r1,c3) | ICOPY_REG_REG(r3,r2)","r1=R6;c1=string@16;r2=R8;c2=int:0;r3=R7;c3=int:4","_address",7963
406,2800,2,1,8,over_3_symbols,"SETOBJUNINIT_REG_STRING(r1,c1) | SETOBJUNINIT_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c3) | CALL_REG_FUNC_REG(r4,c4,r3)","r1=R18;c1=string@61;r2=R20;c2=string@60;r3=R10;c3=int:0;r4=R8;c4=func@12160","_address",8982
407,2800,2,1,7,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1) | SETTP_REG_INT(r3,c1) | CALL_REG_FUNC_REG(r4,c2,r5)","r1=R82;c1=int:256;r2=R83;r3=R84;r4=R18;c2=func@56200;r5=R79","benchmark_rexxcps_levelb_noopt",1576
408,2800,2,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r4,c1)","r1=R81;c1=int:256;r2=R82;r3=R83;r4=R84","benchmark_rexxcps_levelb_noopt",1573
409,2800,2,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SETTP_REG_INT(r3,c2) | SWAP_REG_REG(r4,r3)","r1=R1;c1=int:256;r2=R38;r3=R22;c2=int:768;r4=R39","_address",18095
410,2800,1,1,3,candidate,"STOD_REG(r1) | DADD_REG_REG_REG(r1,r1,r2) | DCOPY_REG_REG(r3,r1) | DTOS_REG(r3)","r1=R57;r2=R7;r3=R61","benchmark_rexxcps_levelb_noopt",940
411,2800,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | STRLEN_REG_REG(r3,r1) | RET_REG(r3)","r1=R1;r2=R3;r3=R0;c1=int:0","length",19
412,2800,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | STOD_REG(r3) | DADD_REG_REG_REG(r3,r3,r5)","r1=R0;r2=R56;r3=R57;r4=R65;r5=R7","benchmark_rexxcps_levelb_noopt",934
413,2800,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | STOD_REG(r3) | DGT_REG_REG_REG(r3,r5,r3)","r1=R0;r2=R61;r3=R62;r4=R59;r5=R17","benchmark_rexxcps_levelb_noopt",768
414,2800,2,1,8,over_3_symbols,"SWAP_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SWAP_REG_REG(r4,r3) | CALL_REG_FUNC_REG(r5,c2,r6)","r1=R38;r2=R1;r3=R22;c1=int:768;r4=R39;r5=R21;c2=func@14232;r6=R37","_address",18098
415,2799,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | INE_REG_REG_INT(r3,r1,c1) | BRF_ID_REG(c2,r3) | RET_INT(c1)","r1=R4;r2=R21;r3=R22;c1=int:0;c2=label@15719","_address",15707
416,2700,2,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | ITOS_REG(r2) | CONCAT_REG_REG_STRING(r2,r2,c3)","c1=label@1192;r1=R62;r2=R57;c2=int:1;c3=string@34216","benchmark_rexxcps_levelb_noopt",1096
417,2700,2,1,5,over_3_symbols,"DMULT_REG_REG_REG(r1,r1,r2) | DCOPY_REG_REG(r3,r1) | DTOS_REG(r3) | LOAD_REG_INT(r4,c1)","r1=R71;r2=R8;r3=R61;r4=R58;c1=int:3","benchmark_rexxcps_levelb_noopt",1159
418,2700,2,1,6,over_3_symbols,"RNE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3) | ITOS_REG(r3)","r1=R62;r2=R38;c1=string@29640;c2=label@1192;r3=R57;c3=int:1","benchmark_rexxcps_levelb_noopt",1092
419,2700,2,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | DMULT_REG_REG_REG(r1,r1,r3) | DCOPY_REG_REG(r4,r1)","r1=R71;r2=R57;r3=R8;r4=R61","benchmark_rexxcps_levelb_noopt",1154
420,2700,2,1,3,candidate,"STOD_REG(r1) | DMULT_REG_REG_REG(r1,r1,r2) | DCOPY_REG_REG(r3,r1) | DTOS_REG(r3)","r1=R71;r2=R8;r3=R61","benchmark_rexxcps_levelb_noopt",1157
421,2700,2,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | STOD_REG(r3) | DMULT_REG_REG_REG(r3,r3,r5)","r1=R2;r2=R70;r3=R71;r4=R57;r5=R8","benchmark_rexxcps_levelb_noopt",1151
422,2400,12,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ENDLIFE_REG(r3) | INE_REG_REG_INT(r4,r5,c1)","r1=R27;r2=R26;r3=R25;r4=R29;r5=R22;c1=int:0","trace",17062
423,2400,12,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | INE_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R26;r2=R25;r3=R29;r4=R22;c1=int:0;c2=label@17080","trace",17064
424,1800,3,2,5,over_3_symbols,"BRT_ID_REG(c1,r1) | NULL_REG(r2) | NULL_REG(r3) | NULL_REG(r4)","c1=label@1983;r1=R54;r2=R42;r3=R43;r4=R44","benchmark_rexxcps_levelb_noopt",590
425,1607,3,2,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SWAP_REG_REG(r3,r2) | SETTP_REG_INT(r4,c2)","r1=R29;c1=int:3;r2=R28;c2=int:256;r3=R30;r4=R26","_address",15786
426,1601,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LOAD_REG_STRING(r3,c2)","r1=R5;r2=R6;c1=int:10;r3=R4;c2=string@28800","trace",12351
