rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,758715,107,9,4,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R42;r2=R43;r3=R44;r4=R45","benchmark_rexxcps_levelb_noopt",591
337,2801,1,1,8,over_3_symbols,"LOAD_REG_STRING(r1,c1) | ILT_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c2,r2) | FNDNBLNK_REG_REG_REG(r5,r6,r3)","r1=R1;c1=string@28800;r2=R9;r3=R2;r4=R4;c2=label@136;r5=R7;r6=R3","word",61
338,2800,2,1,5,over_3_symbols,"BCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1) | BCOPY_REG_REG(r1,r4)","r1=R27;r2=R33;r3=R35;c1=int:9;r4=R34","_address",8932
339,2800,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | CONCAT_REG_REG_STRING(r2,r3,c2) | ITOS_REG(r4) | CONCAT_REG_REG_REG(r5,r2,r4)","c1=label@980;r1=R62;r2=R57;r3=R40;c2=string@34216;r4=R41;r5=R60","benchmark_rexxcps_levelb_noopt",893
340,2800,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IADD_REG_REG_INT(r2,r2,c3) | MINATTRS_REG_REG_INT(r3,r2,c2)","c1=label@5197;r1=R109;r2=R107;r3=R24;c2=int:0;c3=int:1","parseExec",5168
341,2800,1,1,9,over_3_symbols,"BRF_ID_REG(c1,r1) | IGT_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c2,r2) | GETATTRS_REG_REG_INT(r5,r6,c3)","c1=label@5274;r1=R110;r2=R109;r3=R4;r4=R27;c2=label@5197;r5=R107;r6=R24;c3=int:0","parseExec",5161
342,2800,1,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | IADD_REG_REG_INT(r3,r4,c3) | BR_ID(c4)","c1=label@4375;r1=R110;r2=R120;c2=string@28800;r3=R112;r4=R118;c3=int:1;c4=label@4486","parseExec",4363
343,2800,1,1,6,over_3_symbols,"CONCAT_REG_REG_REG(r1,r2,r3) | CONCAT_REG_REG_STRING(r4,r5,c1) | ITOS_REG(r3) | CONCAT_REG_REG_REG(r2,r4,r3)","r1=R60;r2=R57;r3=R41;r4=R65;r5=R40;c1=string@34216","benchmark_rexxcps_levelb_noopt",902
344,2800,1,1,6,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r2,c1) | ITOS_REG(r3) | CONCAT_REG_REG_REG(r4,r1,r3) | CONCAT_REG_REG_STRING(r5,r2,c1)","r1=R57;r2=R40;c1=string@34216;r3=R41;r4=R60;r5=R65","benchmark_rexxcps_levelb_noopt",896
345,2800,2,1,6,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r2,c1) | LOAD_REG_INT(r3,c2) | ITOS_REG(r3) | CONCAT_REG_REG_REG(r4,r1,r3)","r1=R62;r2=R38;c1=string@34216;r3=R61;c2=int:2;r4=R67","benchmark_rexxcps_levelb_noopt",1027
346,2800,1,1,5,over_3_symbols,"DADD_REG_REG_REG(r1,r1,r2) | DCOPY_REG_REG(r3,r1) | DTOS_REG(r3) | LOAD_REG_INT(r4,c1)","r1=R57;r2=R7;r3=R61;r4=R58;c1=int:3","benchmark_rexxcps_levelb_noopt",940
347,2800,1,1,5,over_3_symbols,"DCOPY_REG_REG(r1,r2) | DTOS_REG(r1) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r1,c2)","r1=R62;r2=R17;r3=R61;c1=int:1;c2=int:768","benchmark_rexxcps_levelb_noopt",783
348,2800,1,1,4,over_3_symbols,"DCOPY_REG_REG(r1,r2) | DTOS_REG(r1) | REQ_REG_REG_STRING(r1,r1,c1) | BRF_ID_REG(c2,r1)","r1=R62;r2=R17;c1=string@38752;c2=label@825","benchmark_rexxcps_levelb_noopt",811
349,2800,1,1,8,over_3_symbols,"DLT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | CONCAT_REG_REG_STRING(r4,r5,c2) | ITOS_REG(r6)","r1=R62;r2=R17;r3=R5;c1=label@980;r4=R57;r5=R40;c2=string@34216;r6=R41","benchmark_rexxcps_levelb_noopt",889
350,2800,1,1,6,over_3_symbols,"DTOS_REG(r1) | LOAD_REG_INT(r2,c1) | SETTP_REG_INT(r1,c2) | CALL_REG_FUNC_REG(r3,c3,r2)","r1=R62;r2=R61;c1=int:1;c2=int:768;r3=R60;c3=func@37984","benchmark_rexxcps_levelb_noopt",786
351,2800,1,1,7,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | MINATTRS_REG_REG_INT(r2,r1,c2) | LINKATTR1_REG_REG_REG(r3,r2,r1) | LOAD_REG_STRING(r4,c3)","r1=R107;c1=int:1;r2=R24;c2=int:0;r3=R106;r4=R105;c3=string@28800","parseExec",5175
352,2800,2,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r3)","r1=R10;r2=R7;r3=R3;r4=R6;r5=R11","_address",7831
353,2800,1,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r4,r5,c2) | IADD_REG_REG_INT(r4,r4,c3)","r1=R109;r2=R4;r3=R27;c1=label@5197;r4=R107;r5=R24;c2=int:0;c3=int:1","parseExec",5164
354,2800,1,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r4,c2) | IADD_REG_REG_INT(r5,r3,c3)","r1=R110;r2=R116;r3=R118;c1=label@4375;r4=R120;c2=string@28800;r5=R112;c3=int:1","parseExec",4359
355,2800,1,1,6,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r3,r1) | CONCAT_REG_REG_STRING(r4,r5,c1) | ITOS_REG(r1)","r1=R41;r2=R60;r3=R57;r4=R65;r5=R40;c1=string@34216","benchmark_rexxcps_levelb_noopt",900
356,2800,2,1,5,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r3,r1) | LOAD_REG_INT(r4,c1) | ITOS_REG(r4)","r1=R41;r2=R57;r3=R59;r4=R64;c1=int:1234","benchmark_rexxcps_levelb_noopt",618
357,2800,1,1,6,over_3_symbols,"ITOS_REG(r1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R59;r2=R60;c1=int:1;r3=R61;r4=R58;c2=int:4","benchmark_rexxcps_levelb_noopt",828
358,2800,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | BCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","r1=R27;r2=R35;c1=int:8;r3=R33;c2=int:9","_address",8928
359,2800,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","r1=R27;r2=R35;c1=int:4;r3=R31;c2=int:3","_address",8910
360,2800,2,1,6,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r3,r1) | UNLINK_REG(r1) | LOAD_REG_INT(r4,c2)","r1=R75;r2=R76;c1=int:2;r3=R52;r4=R71;c2=int:0","benchmark_rexxcps_levelb_noopt",1427
361,2800,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | COPY_REG_REG(r4,r1) | ASSERTTYPE_REG_STRING(r4,c1) | UNLINK_REG(r1)","r1=R38;r2=R43;r3=R4;r4=R37;c1=string@10","_address",13675
362,2800,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | LOAD_REG_STRING(r4,c1) | SCOPY_REG_REG(r1,r4) | UNLINK_REG(r1)","r1=R106;r2=R24;r3=R107;r4=R105;c1=string@28800","parseExec",5183
363,2800,2,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r3,r1) | LOAD_REG_INT(r4,c2)","r1=R65;c1=int:3;r2=R69;r3=R66;r4=R67;c2=int:2","benchmark_rexxcps_levelb_noopt",1224
364,2800,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | ITOS_REG(r1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c2)","r1=R59;c1=int:1234;r2=R60;c2=int:1;r3=R61","benchmark_rexxcps_levelb_noopt",825
365,2800,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2) | SETTP_REG_INT(r4,c3)","r1=R60;c1=int:1;r2=R61;r3=R58;c2=int:4;r4=R59;c3=int:768","benchmark_rexxcps_levelb_noopt",830
366,2800,1,1,4,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SCOPY_REG_REG(r2,r1) | UNLINK_REG(r2) | BR_ID(c2)","r1=R105;c1=string@28800;r2=R106;c2=label@5274","parseExec",5187
367,2800,2,1,6,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | COPY_REG_REG(r4,r3) | ASSERTTYPE_REG_STRING(r4,c2)","r1=R43;r2=R4;c1=int:0;r3=R38;r4=R37;c2=string@10","_address",13671
368,2800,1,1,6,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | LOAD_REG_STRING(r4,c2) | SCOPY_REG_REG(r3,r4)","r1=R24;r2=R107;c1=int:0;r3=R106;r4=R105;c2=string@28800","parseExec",5179
369,2800,2,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | LOAD_REG_INT(r3,c1) | CALL_REG_FUNC_REG(r4,c2,r3)","r1=R4;r2=R1;r3=R0;c1=int:0;r4=R5;c2=func@12160","_address",13337
370,2800,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | DADD_REG_REG_REG(r1,r1,r3) | DCOPY_REG_REG(r4,r1)","r1=R57;r2=R65;r3=R7;r4=R61","benchmark_rexxcps_levelb_noopt",935
371,2800,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | DGT_REG_REG_REG(r1,r3,r1) | BRF_ID_REG(c1,r1)","r1=R62;r2=R59;r3=R17;c1=label@783","benchmark_rexxcps_levelb_noopt",769
372,2800,2,1,7,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | LOAD_REG_INT(r2,c3) | LINKATTR1_REG_REG_INT(r3,r1,c4)","r1=R6;c1=int:7;c2=string@16;r2=R8;c3=int:0;r3=R7;c4=int:4","_address",7782
373,2800,2,2,5,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | LOAD_REG_STRING(r1,c4)","c1=int:1;c2=label@14826;r1=R9;c3=int:256;c4=string@28800","_address",14812
374,2800,2,2,6,over_3_symbols,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | LOAD_REG_STRING(r1,c4) | SETTP_REG_INT(r1,c5)","c1=int:1;c2=label@14826;r1=R9;c3=int:256;c4=string@28800;c5=int:0","_address",14814
375,2800,2,1,6,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LINKATTR1_REG_REG_INT(r3,r1,c3) | ICOPY_REG_REG(r3,r2)","r1=R6;c1=string@16;r2=R8;c2=int:0;r3=R7;c3=int:4","_address",7785
376,2800,2,1,8,over_3_symbols,"SETOBJUNINIT_REG_STRING(r1,c1) | SETOBJUNINIT_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c3) | CALL_REG_FUNC_REG(r4,c4,r3)","r1=R18;c1=string@61;r2=R20;c2=string@60;r3=R10;c3=int:0;r4=R8;c4=func@12160","_address",8798
377,2800,2,1,7,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1) | SETTP_REG_INT(r3,c1) | CALL_REG_FUNC_REG(r4,c2,r5)","r1=R82;c1=int:256;r2=R83;r3=R84;r4=R18;c2=func@56200;r5=R79","benchmark_rexxcps_levelb_noopt",1574
378,2800,2,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r4,c1)","r1=R81;c1=int:256;r2=R82;r3=R83;r4=R84","benchmark_rexxcps_levelb_noopt",1571
379,2800,2,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SETTP_REG_INT(r3,c2) | SWAP_REG_REG(r4,r3)","r1=R1;c1=int:256;r2=R38;r3=R22;c2=int:768;r4=R39","_address",17591
380,2800,1,1,3,candidate,"STOD_REG(r1) | DADD_REG_REG_REG(r1,r1,r2) | DCOPY_REG_REG(r3,r1) | DTOS_REG(r3)","r1=R57;r2=R7;r3=R61","benchmark_rexxcps_levelb_noopt",938
381,2800,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | STRLEN_REG_REG(r3,r1) | RET_REG(r3)","r1=R1;r2=R3;r3=R0;c1=int:0","length",19
382,2800,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | STOD_REG(r3) | DADD_REG_REG_REG(r3,r3,r5)","r1=R0;r2=R56;r3=R57;r4=R65;r5=R7","benchmark_rexxcps_levelb_noopt",932
383,2800,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | STOD_REG(r3) | DGT_REG_REG_REG(r3,r5,r3)","r1=R0;r2=R61;r3=R62;r4=R59;r5=R17","benchmark_rexxcps_levelb_noopt",766
384,2800,2,1,8,over_3_symbols,"SWAP_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SWAP_REG_REG(r4,r3) | CALL_REG_FUNC_REG(r5,c2,r6)","r1=R38;r2=R1;r3=R22;c1=int:768;r4=R39;r5=R21;c2=func@14232;r6=R37","_address",17594
385,2799,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | INE_REG_REG_INT(r3,r1,c1) | BRF_ID_REG(c2,r3) | RET_INT(c1)","r1=R4;r2=R21;r3=R22;c1=int:0;c2=label@15285","_address",15273
386,2700,2,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | ITOS_REG(r2) | CONCAT_REG_REG_STRING(r2,r2,c3)","c1=label@1190;r1=R62;r2=R57;c2=int:1;c3=string@34216","benchmark_rexxcps_levelb_noopt",1094
387,2700,2,1,5,over_3_symbols,"DMULT_REG_REG_REG(r1,r1,r2) | DCOPY_REG_REG(r3,r1) | DTOS_REG(r3) | LOAD_REG_INT(r4,c1)","r1=R71;r2=R8;r3=R61;r4=R58;c1=int:3","benchmark_rexxcps_levelb_noopt",1157
388,2700,2,1,6,over_3_symbols,"RNE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3) | ITOS_REG(r3)","r1=R62;r2=R38;c1=string@29640;c2=label@1190;r3=R57;c3=int:1","benchmark_rexxcps_levelb_noopt",1090
389,2700,2,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | DMULT_REG_REG_REG(r1,r1,r3) | DCOPY_REG_REG(r4,r1)","r1=R71;r2=R57;r3=R8;r4=R61","benchmark_rexxcps_levelb_noopt",1152
390,2700,2,1,3,candidate,"STOD_REG(r1) | DMULT_REG_REG_REG(r1,r1,r2) | DCOPY_REG_REG(r3,r1) | DTOS_REG(r3)","r1=R71;r2=R8;r3=R61","benchmark_rexxcps_levelb_noopt",1155
391,2700,2,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | STOD_REG(r3) | DMULT_REG_REG_REG(r3,r3,r5)","r1=R2;r2=R70;r3=R71;r4=R57;r5=R8","benchmark_rexxcps_levelb_noopt",1149
392,1800,3,2,5,over_3_symbols,"BRT_ID_REG(c1,r1) | NULL_REG(r2) | NULL_REG(r3) | NULL_REG(r4)","c1=label@1981;r1=R54;r2=R42;r3=R43;r4=R44","benchmark_rexxcps_levelb_noopt",588
393,1607,3,2,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SWAP_REG_REG(r3,r2) | SETTP_REG_INT(r4,c2)","r1=R29;c1=int:3;r2=R28;c2=int:256;r3=R30;r4=R26","_address",15352
394,1601,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LOAD_REG_STRING(r3,c2)","r1=R5;r2=R6;c1=int:10;r3=R4;c2=string@28800","trace",11530
395,1601,2,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_STRING(r2,c1) | LINKATTR1_REG_REG_INT(r1,r3,c2)","r1=R5;r2=R4;c1=string@28800;r3=R6;c2=int:13","trace",11534
396,1600,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | COPY_REG_REG(r3,r4) | BPOFF()","c1=label@11629;r1=R5;r2=R29;c2=int:0;r3=R7;r4=R30","trace",11618
397,1600,1,1,8,over_3_symbols,"COPY_REG_REG(r1,r2) | REQ_REG_REG_STRING(r3,r4,c1) | BRF_ID_REG(c2,r3) | LOAD_REG_INT(r5,c3)","r1=R30;r2=R6;r3=R5;r4=R2;c1=string@1499280;c2=label@11629;r5=R29;c3=int:0","trace",11611
398,1600,2,2,6,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | NULL_REG(r4) | NULL_REG(r5)","r1=R54;r2=R41;r3=R53;c1=label@1981;r4=R42;r5=R43","benchmark_rexxcps_levelb_noopt",584
399,1600,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | COPY_REG_REG(r2,r3) | BPOFF() | RET()","r1=R29;c1=int:0;r2=R7;r3=R30","trace",11621
400,1600,1,1,8,over_3_symbols,"LOAD_REG_STRING(r1,c1) | COPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c2) | LINKATTR1_REG_REG_INT(r5,r2,c3)","r1=R32;c1=string@28800;r2=R6;r3=R30;r4=R4;c2=int:0;r5=R5;c3=int:12","trace",11497
401,1600,3,1,5,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | BPOFF() | BR_ID(c3)","r1=R35;r2=R34;c1=string@27168;c2=label@523;c3=label@553","benchmark_rexxcps_levelb_noopt",513
402,1600,1,1,8,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3) | COPY_REG_REG(r4,r5)","r1=R5;r2=R2;c1=string@1499280;c2=label@11629;r3=R29;c3=int:0;r4=R7;r5=R30","trace",11614
403,1600,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | REQ_REG_REG_STRING(r1,r5,c1)","r1=R5;r2=R4;r3=R30;r4=R6;r5=R2;c1=string@1499280","trace",11606
404,1600,1,1,5,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2) | LOAD_REG_STRING(r1,c3) | LOAD_REG_STRING(r2,c3)","c1=int:1;c2=int:2;r1=R0;c3=string@464;r2=R2","benchmark_rexxcps_levelb_noopt",4019
405,1600,1,1,4,over_3_symbols,"SETNUMFRM_INT(c1) | SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2) | LOAD_REG_STRING(r1,c3)","c1=int:1;c2=int:2;r1=R0;c3=string@464","benchmark_rexxcps_levelb_noopt",4017
406,1600,1,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | LOAD_REG_STRING(r1,c2) | LOAD_REG_STRING(r2,c2) | RET()","c1=int:2;r1=R0;c2=string@464;r2=R2","benchmark_rexxcps_levelb_noopt",4021
407,1600,1,1,6,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | REQ_REG_REG_STRING(r1,r4,c1) | BRF_ID_REG(c2,r1)","r1=R5;r2=R30;r3=R6;r4=R2;c1=string@1499280;c2=label@11629","trace",11609
408,1500,1,1,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2)","c1=int:1;r1=R2;r2=R14;c2=int:256","trace",17298
409,1500,1,1,2,candidate,"SETNUMFRM_INT(c1) | SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c1)","c1=int:1;r1=R2","trace",17296
410,1500,1,1,5,over_3_symbols,"SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SWAP_REG_REG(r3,r2)","c1=int:1;r1=R2;r2=R14;c2=int:256;r3=R3","trace",17300
411,1431,3,2,6,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2) | LINKATTR1_REG_REG_INT(r3,r4,c2) | ICOPY_REG_REG(r3,r1)","r1=R22;r2=R24;c1=int:1;r3=R25;r4=R37;c2=int:16","trace",6088
412,1431,3,2,6,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r4,r2,c1)","r1=R24;r2=R37;c1=int:16;r3=R22;c2=int:1;r4=R25","trace",6084
413,1431,3,2,5,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | ICOPY_REG_REG(r2,r4) | UNLINK_REG(r2)","r1=R24;r2=R25;r3=R37;c1=int:16;r4=R22","trace",6092
414,1424,13,2,8,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | SWAP_REG_REG(r5,r6) | SWAP_REG_REG(r7,r8)","r1=R1;r2=R42;r3=R38;r4=R43;r5=R37;r6=R44;r7=R30;r8=R45","_address",17712
415,1414,3,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SETTP_REG_INT(r3,c1) | SWAP_REG_REG(r4,r3)","r1=R28;c1=int:256;r2=R30;r3=R26;r4=R31","_address",15355
416,1407,2,1,5,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | COPY_REG_REG(r3,r4) | UNLINK_REG(r3)","r1=R35;r2=R4;c1=int:0;r3=R32;r4=R3","_address",15411
417,1407,2,1,7,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SRCMETHODSEL_REG_REG_STRING(r3,r4,c2) | DCALL_REG_REG_REG(r3,r3,r5)","r1=R25;c1=int:256;r2=R32;r3=R21;r4=R30;c2=string@5;r5=R29","_address",15367
418,1407,6,1,4,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1)","r1=R8;r2=R16;c1=int:1;r3=R18","_address",5730
419,1402,2,2,8,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | ICOPY_REG_REG(r5,r6) | ICOPY_REG_REG(r7,r8)","r1=R7;r2=R63;r3=R2;r4=R65;r5=R15;r6=R67;r7=R17;r8=R69","_typedformat",18
420,1402,2,2,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","r1=R7;r2=R10;c1=int:0;r3=R6;c2=int:5","_address",7819
421,1402,2,2,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LOAD_REG_INT(r1,c2)","r1=R7;r2=R6;c1=int:2;r3=R10;c2=int:0","_address",7815
422,1402,2,2,5,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c2) | ICOPY_REG_REG(r2,r1)","r1=R7;c1=int:0;r2=R10;r3=R6;c2=int:5","_address",7822
423,1401,2,2,7,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | LOAD_REG_INT(r4,c1) | LINKATTR1_REG_REG_INT(r5,r3,c2)","r1=R3;r2=R6;r3=R11;r4=R7;c1=int:-3;r5=R10;c2=int:4","_address",7836
424,1401,2,2,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LINKATTR1_REG_REG_INT(r4,r1,c2) | SCOPY_REG_REG(r4,r3)","r1=R12;r2=R3;r3=R13;c1=string@312512;r4=R10;c2=int:1","_address",7857
425,1401,2,2,8,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c3) | LOAD_REG_INT(r4,c4)","r1=R77;c1=string@51416;r2=R73;c2=string@51808;r3=R74;c3=string@51976;r4=R75;c4=int:0","benchmark_rexxcps_levelb_noopt",1375
426,1401,2,1,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2) | NULL_REG(r1) | NULL_REG(r2)","c1=int:1;c2=int:2;r1=R17;r2=R18","benchmark_rexxcps_levelb_noopt",6
427,1401,2,1,3,candidate,"SETNUMFRM_INT(c1) | SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2) | NULL_REG(r1)","c1=int:1;c2=int:2;r1=R17","benchmark_rexxcps_levelb_noopt",4
428,1401,2,2,6,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | COPY_REG_REG(r4,r2) | LOAD_REG_INT(r5,c1)","r1=R10;r2=R3;r3=R6;r4=R11;r5=R7;c1=int:-3","_address",7834
429,1400,1,1,6,over_3_symbols,"ASSERTTYPE_REG_STRING(r1,c1) | UNLINK_REG(r2) | COPY_REG_REG(r3,r4) | LINKATTR1_REG_REG_INT(r2,r3,c2)","r1=R3;c1=string@10;r2=R30;r3=R40;r4=R54;c2=int:3","_address",17569
430,1400,1,1,5,over_3_symbols,"BCF_ID_REG(c1,r1) | NULL_REG(r2) | NULL_REG(r3) | NULL_REG(r4)","c1=label@2588;r1=R11;r2=R15;r3=R14;r4=R13","benchmark_rexxcps_levelb_noopt",2486
431,1400,1,1,6,over_3_symbols,"BCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r3,c1) | LINKATTR1_REG_REG_INT(r1,r4,c2)","r1=R27;r2=R32;r3=R26;c1=int:0;r4=R35;c2=int:1","_address",8950
432,1400,1,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | IADD_REG_REG_INT(r2,r3,c2) | ISUB_REG_REG_REG(r4,r2,r5) | IGT_REG_REG_REG(r2,r6,r4)","c1=label@3714;r1=R88;r2=R87;r3=R100;c2=int:1;r4=R99;r5=R94;r6=R96","parseExec",3684
